year,month,metro,city,houseCnt,powerUsage,bill,latitude,longitude
2023,10,서울특별시,용산구,123599,224.57,34325,37.5652129,126.9773517
2023,10,서울특별시,노원구,225938,222.6,27691,37.5652129,126.9773517
2023,10,서울특별시,은평구,229960,221.96,30878,37.5652129,126.9773517
2023,10,서울특별시,구로구,207642,214.17,29126,37.5652129,126.9773517
2023,10,서울특별시,금천구,131687,191.79,26647,37.5652129,126.9773517
2023,10,서울특별시,강동구,213465,224.5,31600,37.5652129,126.9773517
2023,10,서울특별시,동대문구,196957,209.95,28995,37.5652129,126.9773517
2023,10,서울특별시,서대문구,163358,213.93,29591,37.5652129,126.9773517
2023,10,서울특별시,강서구,291545,210.18,28684,37.5652129,126.9773517
2023,11,서울특별시,서초구,184559,252.27,38744,37.5652129,126.9773517
2023,11,서울특별시,성동구,139968,226.13,30971,37.5652129,126.9773517
2023,11,서울특별시,성북구,213512,220.52,30289,37.5652129,126.9773517
2023,11,서울특별시,도봉구,150418,216.69,28294,37.5652129,126.9773517
2023,11,서울특별시,노원구,225934,228.63,28726,37.5652129,126.9773517
2023,11,서울특별시,마포구,197465,210.18,28821,37.5652129,126.9773517
2023,11,서울특별시,관악구,301233,163.65,22261,37.5652129,126.9773517
2023,11,서울특별시,강동구,213689,220.52,30604,37.5652129,126.9773517
2023,11,서울특별시,중랑구,200856,198.28,26536,37.5652129,126.9773517
2023,11,서울특별시,강북구,157976,193.16,25639,37.5652129,126.9773517
2023,11,서울특별시,강서구,291649,201.75,26960,37.5652129,126.9773517
2023,11,서울특별시,은평구,230035,218.36,30088,37.5652129,126.9773517
2023,11,서울특별시,영등포구,215703,196.55,26845,37.5652129,126.9773517
2023,11,서울특별시,동작구,199230,197.49,27387,37.5652129,126.9773517
2023,11,서울특별시,강남구,276064,230.76,33987,37.5652129,126.9773517
2023,11,서울특별시,중구,77006,191.85,26505,37.5652129,126.9773517
2023,11,서울특별시,용산구,123512,216.23,32549,37.5652129,126.9773517
2023,11,서울특별시,광진구,187861,188.02,26688,37.5652129,126.9773517
2023,11,서울특별시,양천구,192329,235.18,32065,37.5652129,126.9773517
2023,11,서울특별시,금천구,131804,187.12,25776,37.5652129,126.9773517
2023,11,서울특별시,송파구,289528,241.91,33815,37.5652129,126.9773517
2023,11,서울특별시,서대문구,163512,212.03,29246,37.5652129,126.9773517
2023,11,서울특별시,종로구,88400,182.94,27162,37.5652129,126.9773517
2023,11,서울특별시,동대문구,197132,197.7,26603,37.5652129,126.9773517
2023,11,서울특별시,구로구,207781,210.08,28306,37.5652129,126.9773517
2023,12,서울특별시,성동구,139947,240.3,33657,37.5652129,126.9773517
2023,12,서울특별시,성북구,213498,234.29,33255,37.5652129,126.9773517
2023,12,서울특별시,은평구,229928,233.16,33166,37.5652129,126.9773517
2023,12,서울특별시,강서구,291679,212.27,29102,37.5652129,126.9773517
2023,12,서울특별시,도봉구,150470,231.23,30953,37.5652129,126.9773517
2023,12,서울특별시,강남구,276021,247.38,3782,37.5652129,126.9773517
2023,12,서울특별시,동대문구,197700,210.63,29087,37.5652129,126.9773517
2023,12,서울특별시,동작구,199310,208.71,29613,37.5652129,126.9773517
2023,12,서울특별시,관악구,301362,173.14,24090,37.5652129,126.9773517
2023,12,서울특별시,종로구,88412,202.05,31516,37.5652129,126.9773517
2023,12,서울특별시,광진구,188016,200.32,29123,37.5652129,126.9773517
2023,12,서울특별시,마포구,197376,225.7,31984,37.5652129,126.9773517
2023,12,서울특별시,양천구,192367,248.17,34643,37.5652129,126.9773517
2023,12,서울특별시,송파구,289568,255.26,3687,37.5652129,126.9773517
2023,12,서울특별시,중랑구,200908,211.87,29190,37.5652129,126.9773517
2023,12,서울특별시,금천구,132038,199.49,28159,37.5652129,126.9773517
2023,12,서울특별시,영등포구,216153,211.51,29847,37.5652129,126.9773517
2023,12,서울특별시,용산구,123260,231.43,36142,37.5652129,126.9773517
2023,12,서울특별시,노원구,225929,244.41,31673,37.5652129,126.9773517
2023,12,서울특별시,강동구,225472,222.16,31757,37.5652129,126.9773517
2023,12,서울특별시,서대문구,163530,228.77,32908,37.5652129,126.9773517
2023,12,서울특별시,구로구,207947,223.54,30929,37.5652129,126.9773517
2023,12,서울특별시,서초구,184703,264.35,41504,37.5652129,126.9773517
2023,12,서울특별시,중구,77145,210.96,30521,37.5652129,126.9773517
2023,12,서울특별시,강북구,157998,205.35,28000,37.5652129,126.9773517
2023,1,부산광역시,동래구,132252,271.23,35253,35.1731121,129.0714122
2023,1,부산광역시,사하구,159733,242.4,30621,35.1731121,129.0714122
2023,1,부산광역시,수영구,101221,237.9,30999,35.1731121,129.0714122
2023,1,부산광역시,기장군,58073,239.74,32536,35.1731121,129.0714122
2023,1,부산광역시,연제구,102729,264.4,34149,35.1731121,129.0714122
2023,1,부산광역시,중구,32701,171.56,22262,35.1731121,129.0714122
2023,1,부산광역시,해운대구,191363,277.28,35804,35.1731121,129.0714122
2023,1,부산광역시,부산진구,203605,238.76,30466,35.1731121,129.0714122
2023,1,부산광역시,사상구,108012,235.26,30005,35.1731121,129.0714122
2023,1,부산광역시,동구,54369,218.54,28531,35.1731121,129.0714122
2023,1,부산광역시,남구,137377,249.42,32659,35.1731121,129.0714122
2023,1,부산광역시,강서구,70799,275.2,36540,35.1731121,129.0714122
2023,1,부산광역시,서구,63138,225.44,30346,35.1731121,129.0714122
2023,1,부산광역시,영도구,65494,217.59,27359,35.1731121,129.0714122
2023,1,부산광역시,북구,132608,270.36,33418,35.1731121,129.0714122
2023,1,부산광역시,금정구,126645,232.45,30527,35.1731121,129.0714122
2023,2,부산광역시,서구,63206,221.15,31133,35.1731121,129.0714122
2023,2,부산광역시,금정구,126639,229.47,31913,35.1731121,129.0714122
2023,2,부산광역시,동래구,132283,271.04,37637,35.1731121,129.0714122
2023,2,부산광역시,남구,137081,247.36,34135,35.1731121,129.0714122
2023,2,부산광역시,사하구,159670,237.92,31196,35.1731121,129.0714122
2023,2,부산광역시,기장군,58089,226.8,31061,35.1731121,129.0714122
2023,2,부산광역시,강서구,70839,272.89,38390,35.1731121,129.0714122
2023,2,부산광역시,북구,132635,265.96,34220,35.1731121,129.0714122
2023,2,부산광역시,영도구,65416,215.33,28581,35.1731121,129.0714122
2023,2,부산광역시,해운대구,191353,275.21,37609,35.1731121,129.0714122
2023,2,부산광역시,수영구,101370,236.1,32375,35.1731121,129.0714122
2023,2,부산광역시,사상구,108019,230.62,30575,35.1731121,129.0714122
2023,2,부산광역시,동구,56853,205.89,28314,35.1731121,129.0714122
2023,2,부산광역시,부산진구,203689,235.5,31448,35.1731121,129.0714122
2023,2,부산광역시,연제구,103020,261.58,35646,35.1731121,129.0714122
2023,2,부산광역시,중구,32690,167.55,22722,35.1731121,129.0714122
2023,3,부산광역시,중구,32689,140.13,17441,35.1731121,129.0714122
2023,3,부산광역시,영도구,65448,179.38,21772,35.1731121,129.0714122
2023,3,부산광역시,강서구,70864,232.51,30245,35.1731121,129.0714122
2023,3,부산광역시,금정구,126597,193.17,24564,35.1731121,129.0714122
2023,3,부산광역시,사상구,108018,195.34,23898,35.1731121,129.0714122
2023,3,부산광역시,사하구,159786,202.43,24553,35.1731121,129.0714122
2023,3,부산광역시,서구,63263,186.46,23907,35.1731121,129.0714122
2023,3,부산광역시,동구,57200,170.08,21309,35.1731121,129.0714122
2023,3,부산광역시,부산진구,203474,201.27,24827,35.1731121,129.0714122
2023,3,부산광역시,동래구,132764,229.55,29088,35.1731121,129.0714122
2023,3,부산광역시,남구,136797,213.33,27045,35.1731121,129.0714122
2023,3,부산광역시,북구,132675,225.8,26686,35.1731121,129.0714122
2023,3,부산광역시,수영구,101651,199.35,25094,35.1731121,129.0714122
2023,3,부산광역시,해운대구,191334,235.6,29880,35.1731121,129.0714122
2023,3,부산광역시,연제구,103005,220.98,27575,35.1731121,129.0714122
2023,3,부산광역시,기장군,58433,206.43,26844,35.1731121,129.0714122
2023,4,부산광역시,동래구,132741,238.97,31023,35.1731121,129.0714122
2023,4,부산광역시,서구,63228,191.92,24811,35.1731121,129.0714122
2023,4,부산광역시,금정구,126533,201.92,26084,35.1731121,129.0714122
2023,4,부산광역시,강서구,70894,244.58,33016,35.1731121,129.0714122
2023,4,부산광역시,연제구,103558,229.72,29247,35.1731121,129.0714122
2023,4,부산광역시,중구,32670,141.74,17666,35.1731121,129.0714122
2023,4,부산광역시,동구,57258,174.71,22217,35.1731121,129.0714122
2023,4,부산광역시,영도구,65420,187.52,23009,35.1731121,129.0714122
2023,4,부산광역시,사하구,159778,210.28,25819,35.1731121,129.0714122
2023,4,부산광역시,수영구,101667,208.62,26752,35.1731121,129.0714122
2023,4,부산광역시,부산진구,205938,206.71,25787,35.1731121,129.0714122
2023,4,부산광역시,북구,132775,235.98,28564,35.1731121,129.0714122
2023,4,부산광역시,해운대구,191367,248.39,32370,35.1731121,129.0714122
2023,4,부산광역시,사상구,108036,203.01,25080,35.1731121,129.0714122
2023,4,부산광역시,남구,136635,223.39,28883,35.1731121,129.0714122
2023,4,부산광역시,기장군,58439,203.76,26557,35.1731121,129.0714122
2023,5,부산광역시,북구,132754,225.36,26806,35.1731121,129.0714122
2023,5,부산광역시,강서구,70899,234.59,30921,35.1731121,129.0714122
2023,5,부산광역시,수영구,101670,199.44,25057,35.1731121,129.0714122
2023,5,부산광역시,사하구,159670,201.55,24494,35.1731121,129.0714122
2023,5,부산광역시,중구,32667,134.72,16596,35.1731121,129.0714122
2023,5,부산광역시,금정구,126479,191.14,24179,35.1731121,129.0714122
2023,5,부산광역시,연제구,107789,209.02,26178,35.1731121,129.0714122
2023,5,부산광역시,남구,136475,214.19,27276,35.1731121,129.0714122
2023,5,부산광역시,사상구,108011,193.61,23634,35.1731121,129.0714122
2023,5,부산광역시,서구,63931,182.57,23202,35.1731121,129.0714122
2023,5,부산광역시,영도구,65340,178.21,21459,35.1731121,129.0714122
2023,5,부산광역시,부산진구,206938,195.7,24077,35.1731121,129.0714122
2023,5,부산광역시,해운대구,191360,238.3,30608,35.1731121,129.0714122
2023,5,부산광역시,동구,57681,164.41,20402,35.1731121,129.0714122
2023,5,부산광역시,동래구,132710,226.4,28667,35.1731121,129.0714122
2023,5,부산광역시,기장군,58575,200.75,26293,35.1731121,129.0714122
2023,6,부산광역시,영도구,65316,181.65,23110,35.1731121,129.0714122
2023,6,부산광역시,남구,137328,223.26,30181,35.1731121,129.0714122
2023,6,부산광역시,부산진구,207099,208.64,27198,35.1731121,129.0714122
2023,6,부산광역시,기장군,58580,205.72,28158,35.1731121,129.0714122
2023,6,부산광역시,해운대구,191761,249.16,34251,35.1731121,129.0714122
2023,6,부산광역시,서구,64254,189.07,25334,35.1731121,129.0714122
2023,6,부산광역시,사하구,159553,209.26,27006,35.1731121,129.0714122
2023,6,부산광역시,강서구,70965,247.04,34825,35.1731121,129.0714122
2023,6,부산광역시,연제구,108875,216.41,28845,35.1731121,129.0714122
2023,6,부산광역시,중구,32684,140.81,18314,35.1731121,129.0714122
2023,6,부산광역시,동래구,132700,235.48,31742,35.1731121,129.0714122
2023,6,부산광역시,수영구,102069,209.21,27989,35.1731121,129.0714122
2023,6,부산광역시,사상구,107993,200.44,25893,35.1731121,129.0714122
2023,6,부산광역시,동구,57649,171.34,22618,35.1731121,129.0714122
2023,6,부산광역시,북구,132732,233.79,29680,35.1731121,129.0714122
2023,6,부산광역시,금정구,126481,197.65,26243,35.1731121,129.0714122
2023,7,부산광역시,연제구,109377,243.24,32432,35.1731121,129.0714122
2023,7,부산광역시,사하구,159471,242.02,30917,35.1731121,129.0714122
2023,7,부산광역시,강서구,70973,282.96,40268,35.1731121,129.0714122
2023,7,부산광역시,북구,133542,264.74,33101,35.1731121,129.0714122
2023,7,부산광역시,사상구,107982,229.33,29055,35.1731121,129.0714122
2023,7,부산광역시,해운대구,191726,278.66,39473,35.1731121,129.0714122
2023,7,부산광역시,중구,32685,159.01,20725,35.1731121,129.0714122
2023,7,부산광역시,부산진구,207383,237.2,31511,35.1731121,129.0714122
2023,7,부산광역시,서구,65526,205.25,28074,35.1731121,129.0714122
2023,7,부산광역시,영도구,65257,200.92,25525,35.1731121,129.0714122
2023,7,부산광역시,동래구,133457,260.6,35542,35.1731121,129.0714122
2023,7,부산광역시,동구,57579,194.59,25781,35.1731121,129.0714122
2023,7,부산광역시,남구,137227,250.52,34361,35.1731121,129.0714122
2023,7,부산광역시,수영구,102147,238.98,32291,35.1731121,129.0714122
2023,7,부산광역시,금정구,126502,218.61,29246,35.1731121,129.0714122
2023,7,부산광역시,기장군,58672,252.52,34980,35.1731121,129.0714122
2023,8,부산광역시,중구,32696,217.91,30627,35.1731121,129.0714122
2023,8,부산광역시,서구,65459,278.04,41731,35.1731121,129.0714122
2023,8,부산광역시,영도구,65230,276.94,38874,35.1731121,129.0714122
2023,8,부산광역시,강서구,70994,383.26,59523,35.1731121,129.0714122
2023,8,부산광역시,북구,133537,349.72,48224,35.1731121,129.0714122
2023,8,부산광역시,동래구,133423,356.87,52970,35.1731121,129.0714122
2023,8,부산광역시,연제구,109602,331.32,48574,35.1731121,129.0714122
2023,8,부산광역시,사상구,107971,310.96,43406,35.1731121,129.0714122
2023,8,부산광역시,금정구,126544,292.21,42026,35.1731121,129.0714122
2023,8,부산광역시,동구,57684,272.97,40169,35.1731121,129.0714122
2023,8,부산광역시,남구,138509,341.4,51910,35.1731121,129.0714122
2023,8,부산광역시,수영구,102125,329.21,48807,35.1731121,129.0714122
2023,8,부산광역시,부산진구,209635,314.98,45255,35.1731121,129.0714122
2023,8,부산광역시,사하구,159443,327.25,46767,35.1731121,129.0714122
2023,8,부산광역시,기장군,58716,311.77,45990,35.1731121,129.0714122
2023,8,부산광역시,해운대구,191644,385.57,62017,35.1731121,129.0714122
2023,9,부산광역시,기장군,58957,261.55,38258,35.1731121,129.0714122
2023,9,부산광역시,동구,57608,254.97,37980,35.1731121,129.0714122
2023,9,부산광역시,수영구,102182,306.06,46286,35.1731121,129.0714122
2023,9,부산광역시,서구,65419,252.98,37844,35.1731121,129.0714122
2023,9,부산광역시,북구,133538,301.37,41629,35.1731121,129.0714122
2023,9,부산광역시,남구,138576,318.03,48447,35.1731121,129.0714122
2023,9,부산광역시,연제구,109803,305.49,45578,35.1731121,129.0714122
2023,9,부산광역시,부산진구,209822,288.52,41496,35.1731121,129.0714122
2023,9,부산광역시,동래구,133643,337.28,51256,35.1731121,129.0714122
2023,9,부산광역시,해운대구,191590,362,58275,35.1731121,129.0714122
2023,9,부산광역시,사하구,159443,287.04,41097,35.1731121,129.0714122
2023,9,부산광역시,금정구,126507,271.43,39277,35.1731121,129.0714122
2023,9,부산광역시,사상구,108078,269,37816,35.1731121,129.0714122
2023,9,부산광역시,중구,32717,199.58,28556,35.1731121,129.0714122
2023,9,부산광역시,영도구,65189,253.19,35839,35.1731121,129.0714122
2023,9,부산광역시,강서구,71021,377.52,60905,35.1731121,129.0714122
2023,10,부산광역시,사하구,159488,212.22,27825,35.1731121,129.0714122
2023,10,부산광역시,수영구,102232,220.64,30869,35.1731121,129.0714122
2023,10,부산광역시,동래구,133658,246.4,34924,35.1731121,129.0714122
2023,10,부산광역시,금정구,126584,202.87,27932,35.1731121,129.0714122
2023,10,부산광역시,서구,65403,190.65,26565,35.1731121,129.0714122
2023,10,부산광역시,해운대구,191564,264.7,38301,35.1731121,129.0714122
2023,10,부산광역시,중구,32691,145.82,19520,35.1731121,129.0714122
2023,10,부산광역시,북구,133567,233.21,30266,35.1731121,129.0714122
2023,10,부산광역시,사상구,108151,202.98,26646,35.1731121,129.0714122
2023,10,부산광역시,기장군,59214,206.64,28234,35.1731121,129.0714122
2023,10,부산광역시,연제구,109798,223.35,30914,35.1731121,129.0714122
2023,10,부산광역시,영도구,65179,190.85,25163,35.1731121,129.0714122
2023,10,부산광역시,남구,138403,233.14,32939,35.1731121,129.0714122
2023,10,부산광역시,강서구,70985,269.29,40123,35.1731121,129.0714122
2023,10,부산광역시,동구,57591,188.37,26066,35.1731121,129.0714122
2023,10,부산광역시,부산진구,209824,214.51,28954,35.1731121,129.0714122
2023,11,부산광역시,사하구,159460,207.18,26801,35.1731121,129.0714122
2023,11,부산광역시,수영구,102540,203.27,27429,35.1731121,129.0714122
2023,11,부산광역시,중구,32704,135.3,17705,35.1731121,129.0714122
2023,11,부산광역시,부산진구,209849,202.78,26598,35.1731121,129.0714122
2023,11,부산광역시,해운대구,192237,243.67,33647,35.1731121,129.0714122
2023,11,부산광역시,연제구,109850,212.75,28614,35.1731121,129.0714122
2023,11,부산광역시,동구,57586,175.39,23513,35.1731121,129.0714122
2023,11,부산광역시,사상구,108192,202.3,26451,35.1731121,129.0714122
2023,11,부산광역시,서구,65496,180.08,24356,35.1731121,129.0714122
2023,11,부산광역시,강서구,71038,243.55,34653,35.1731121,129.0714122
2023,11,부산광역시,북구,133686,232.12,29875,35.1731121,129.0714122
2023,11,부산광역시,남구,138697,215.61,29418,35.1731121,129.0714122
2023,11,부산광역시,기장군,59366,200.86,27406,35.1731121,129.0714122
2023,11,부산광역시,영도구,65151,180.94,23294,35.1731121,129.0714122
2023,11,부산광역시,동래구,133697,230.26,31447,35.1731121,129.0714122
2023,11,부산광역시,금정구,126660,193.62,26138,35.1731121,129.0714122
2023,12,부산광역시,북구,133703,244.89,32256,35.1731121,129.0714122
2023,12,부산광역시,영도구,65112,192.43,25444,35.1731121,129.0714122
2023,12,부산광역시,남구,138597,226.93,31659,35.1731121,129.0714122
2023,12,부산광역시,금정구,126616,205.85,28549,35.1731121,129.0714122
2023,12,부산광역시,서구,65462,195.61,27368,35.1731121,129.0714122
2023,12,부산광역시,부산진구,210309,214.9,29026,35.1731121,129.0714122
2023,12,부산광역시,기장군,59550,219.71,30905,35.1731121,129.0714122
2023,12,부산광역시,수영구,102542,213.08,29431,35.1731121,129.0714122
2023,12,부산광역시,사상구,108258,216.47,29132,35.1731121,129.0714122
2023,12,부산광역시,연제구,110051,224.22,30846,35.1731121,129.0714122
2023,12,부산광역시,중구,32688,147.91,20092,35.1731121,129.0714122
2023,12,부산광역시,해운대구,192215,251.4,35130,35.1731121,129.0714122
2023,12,부산광역시,사하구,159421,220.89,29383,35.1731121,129.0714122
2023,12,부산광역시,동구,57561,188.31,25848,35.1731121,129.0714122
2023,12,부산광역시,동래구,133686,242.11,33721,35.1731121,129.0714122
2023,12,부산광역시,강서구,71048,252.76,36194,35.1731121,129.0714122
2023,1,대구광역시,달성군,124718,268.27,33741,35.8501034,128.5206192
2023,1,대구광역시,동구,187870,241.76,30675,35.8501034,128.5206192
2023,1,대구광역시,수성구,200383,278.15,37044,35.8501034,128.5206192
2023,1,대구광역시,중구,56338,210.22,27874,35.8501034,128.5206192
2023,1,대구광역시,남구,90810,213.94,28384,35.8501034,128.5206192
2023,1,대구광역시,북구,220208,255.12,31687,35.8501034,128.5206192
2023,1,대구광역시,서구,95737,211.87,28120,35.8501034,128.5206192
2023,1,대구광역시,달서구,273183,255.67,31316,35.8501034,128.5206192
2023,2,대구광역시,남구,90842,209.14,28948,35.8501034,128.5206192
2023,2,대구광역시,서구,97442,205.23,28608,35.8501034,128.5206192
2023,2,대구광역시,북구,220250,249.35,32598,35.8501034,128.5206192
2023,2,대구광역시,수성구,200510,274.48,38293,35.8501034,128.5206192
2023,2,대구광역시,달서구,273651,250.56,32566,35.8501034,128.5206192
2023,2,대구광역시,중구,56328,206.95,28403,35.8501034,128.5206192
2023,2,대구광역시,동구,187901,239.44,32173,35.8501034,128.5206192
2023,2,대구광역시,달성군,124759,261.51,34176,35.8501034,128.5206192
2023,3,대구광역시,동구,188746,200.87,24736,35.8501034,128.5206192
2023,3,대구광역시,남구,90841,177.8,22634,35.8501034,128.5206192
2023,3,대구광역시,서구,99009,168.55,21445,35.8501034,128.5206192
2023,3,대구광역시,수성구,200378,232.99,29961,35.8501034,128.5206192
2023,3,대구광역시,중구,56505,178.19,22303,35.8501034,128.5206192
2023,3,대구광역시,북구,220784,214.8,25974,35.8501034,128.5206192
2023,3,대구광역시,달서구,273712,217.06,26313,35.8501034,128.5206192
2023,3,대구광역시,달성군,124798,226.06,27580,35.8501034,128.5206192
2023,4,대구광역시,중구,56778,186.29,23454,35.8501034,128.5206192
2023,4,대구광역시,수성구,201136,239.86,31304,35.8501034,128.5206192
2023,4,대구광역시,서구,99076,171.86,22002,35.8501034,128.5206192
2023,4,대구광역시,달서구,274172,224.77,27679,35.8501034,128.5206192
2023,4,대구광역시,북구,220795,219.43,26837,35.8501034,128.5206192
2023,4,대구광역시,달성군,124804,231.52,28525,35.8501034,128.5206192
2023,4,대구광역시,남구,91304,179.32,22993,35.8501034,128.5206192
2023,4,대구광역시,동구,189079,207.81,26091,35.8501034,128.5206192
2023,5,대구광역시,중구,56792,181.48,22734,35.8501034,128.5206192
2023,5,대구광역시,달서구,274290,214.31,25982,35.8501034,128.5206192
2023,5,대구광역시,서구,99081,162.92,20488,35.8501034,128.5206192
2023,5,대구광역시,북구,221229,209.29,25182,35.8501034,128.5206192
2023,5,대구광역시,수성구,201539,227.43,29119,35.8501034,128.5206192
2023,5,대구광역시,동구,189020,198.38,24395,35.8501034,128.5206192
2023,5,대구광역시,달성군,125744,220.33,26941,35.8501034,128.5206192
2023,5,대구광역시,남구,91321,170.92,21647,35.8501034,128.5206192
2023,6,대구광역시,북구,221240,220.37,28337,35.8501034,128.5206192
2023,6,대구광역시,달성군,125753,236.43,30822,35.8501034,128.5206192
2023,6,대구광역시,동구,188999,210.05,27697,35.8501034,128.5206192
2023,6,대구광역시,달서구,274332,225.58,29156,35.8501034,128.5206192
2023,6,대구광역시,중구,56789,203.74,27538,35.8501034,128.5206192
2023,6,대구광역시,남구,91802,180.95,24560,35.8501034,128.5206192
2023,6,대구광역시,수성구,202622,240.08,33043,35.8501034,128.5206192
2023,6,대구광역시,서구,99077,171.82,23028,35.8501034,128.5206192
2023,7,대구광역시,남구,91776,215.08,29746,35.8501034,128.5206192
2023,7,대구광역시,달서구,274731,259.54,34623,35.8501034,128.5206192
2023,7,대구광역시,중구,58541,238.69,33327,35.8501034,128.5206192
2023,7,대구광역시,달성군,125805,277.88,36676,35.8501034,128.5206192
2023,7,대구광역시,동구,190363,239.97,32366,35.8501034,128.5206192
2023,7,대구광역시,북구,221244,259.21,33912,35.8501034,128.5206192
2023,7,대구광역시,수성구,203452,278.47,39377,35.8501034,128.5206192
2023,7,대구광역시,서구,99080,202.29,27749,35.8501034,128.5206192
2023,8,대구광역시,군위군,15631,173.49,26377,35.8501034,128.5206192
2023,8,대구광역시,동구,191645,316.69,45449,35.8501034,128.5206192
2023,8,대구광역시,서구,99076,274.01,41117,35.8501034,128.5206192
2023,8,대구광역시,남구,91718,283.56,42319,35.8501034,128.5206192
2023,8,대구광역시,달성군,125840,356.59,50373,35.8501034,128.5206192
2023,8,대구광역시,북구,221253,336.51,47087,35.8501034,128.5206192
2023,8,대구광역시,중구,58913,317.46,48248,35.8501034,128.5206192
2023,8,대구광역시,달서구,275209,341.74,48325,35.8501034,128.5206192
2023,8,대구광역시,수성구,203496,367.69,56181,35.8501034,128.5206192
2023,9,대구광역시,남구,91682,242.84,35320,35.8501034,128.5206192
2023,9,대구광역시,군위군,15659,158.65,24574,35.8501034,128.5206192
2023,9,대구광역시,북구,222537,297.07,41490,35.8501034,128.5206192
2023,9,대구광역시,달서구,276216,314.18,44690,35.8501034,128.5206192
2023,9,대구광역시,중구,58923,271.17,40524,35.8501034,128.5206192
2023,9,대구광역시,수성구,203538,320.44,48144,35.8501034,128.5206192
2023,9,대구광역시,동구,191627,287.26,41015,35.8501034,128.5206192
2023,9,대구광역시,달성군,125866,320.66,46025,35.8501034,128.5206192
2023,9,대구광역시,서구,99347,235.35,34567,35.8501034,128.5206192
2023,10,대구광역시,중구,59216,198.31,27085,35.8501034,128.5206192
2023,10,대구광역시,동구,193257,211.3,28430,35.8501034,128.5206192
2023,10,대구광역시,달성군,125885,240.94,31959,35.8501034,128.5206192
2023,10,대구광역시,달서구,278646,228.5,30596,35.8501034,128.5206192
2023,10,대구광역시,수성구,203561,239.41,33422,35.8501034,128.5206192
2023,10,대구광역시,군위군,15667,134.37,20927,35.8501034,128.5206192
2023,10,대구광역시,남구,91658,179.77,24525,35.8501034,128.5206192
2023,10,대구광역시,서구,99398,172.72,23535,35.8501034,128.5206192
2023,10,대구광역시,북구,222559,221.84,29305,35.8501034,128.5206192
2023,11,대구광역시,서구,99462,176.82,23922,35.8501034,128.5206192
2023,11,대구광역시,동구,193295,206.35,27475,35.8501034,128.5206192
2023,11,대구광역시,군위군,15697,136.72,22315,35.8501034,128.5206192
2023,11,대구광역시,중구,60384,186.51,25144,35.8501034,128.5206192
2023,11,대구광역시,남구,92072,175.17,23838,35.8501034,128.5206192
2023,11,대구광역시,수성구,205141,233.64,32176,35.8501034,128.5206192
2023,11,대구광역시,달서구,278732,219.42,28687,35.8501034,128.5206192
2023,11,대구광역시,달성군,125968,233.63,30760,35.8501034,128.5206192
2023,11,대구광역시,북구,222631,214.22,27767,35.8501034,128.5206192
2023,12,대구광역시,수성구,205528,247.51,34814,35.8501034,128.5206192
2023,12,대구광역시,남구,92070,188.07,26405,35.8501034,128.5206192
2023,12,대구광역시,북구,223203,226.92,30163,35.8501034,128.5206192
2023,12,대구광역시,달서구,278905,229.26,30550,35.8501034,128.5206192
2023,12,대구광역시,중구,60875,200.45,27713,35.8501034,128.5206192
2023,12,대구광역시,서구,99465,194.96,27399,35.8501034,128.5206192
2023,12,대구광역시,달성군,126020,247.85,33365,35.8501034,128.5206192
2023,12,대구광역시,군위군,15727,150.83,24324,35.8501034,128.5206192
2023,12,대구광역시,동구,193502,217.97,29707,35.8501034,128.5206192
2023,1,인천광역시,중구,91882,246.16,33735,37.4751578,126.6312666
2023,1,인천광역시,강화군,44216,214.27,35443,37.4751578,126.6312666
2023,1,인천광역시,남동구,247991,269.28,34595,37.4751578,126.6312666
2023,1,인천광역시,계양구,135065,261.49,33506,37.4751578,126.6312666
2023,1,인천광역시,남구,229792,234.16,30983,37.4751578,126.6312666
2023,1,인천광역시,연수구,177822,294.17,39793,37.4751578,126.6312666
2023,1,인천광역시,서구,295293,264.45,35780,37.4751578,126.6312666
2023,1,인천광역시,부평구,245067,255.41,32748,37.4751578,126.6312666
2023,1,인천광역시,동구,31617,248.57,31809,37.4751578,126.6312666
2023,1,인천광역시,옹진군,14487,193.79,31060,37.4751578,126.6312666
2023,2,인천광역시,중구,91921,238.15,33457,37.4751578,126.6312666
2023,2,인천광역시,남동구,248021,262.02,35054,37.4751578,126.6312666
2023,2,인천광역시,계양구,135211,252.7,33545,37.4751578,126.6312666
2023,2,인천광역시,강화군,44298,207.26,35733,37.4751578,126.6312666
2023,2,인천광역시,서구,297074,255.94,35618,37.4751578,126.6312666
2023,2,인천광역시,부평구,244960,249.72,33074,37.4751578,126.6312666
2023,2,인천광역시,연수구,177810,282.23,38905,37.4751578,126.6312666
2023,2,인천광역시,동구,31482,234.74,30354,37.4751578,126.6312666
2023,2,인천광역시,옹진군,14490,182.58,30052,37.4751578,126.6312666
2023,2,인천광역시,남구,229524,229.42,31611,37.4751578,126.6312666
2023,3,인천광역시,남구,229781,195.79,24961,37.4751578,126.6312666
2023,3,인천광역시,연수구,178928,249.49,32343,37.4751578,126.6312666
2023,3,인천광역시,서구,297348,225.78,29632,37.4751578,126.6312666
2023,3,인천광역시,강화군,44390,160.65,26217,37.4751578,126.6312666
2023,3,인천광역시,중구,91953,202.2,26072,37.4751578,126.6312666
2023,3,인천광역시,남동구,247999,222.99,27438,37.4751578,126.6312666
2023,3,인천광역시,계양구,135238,216.23,26535,37.4751578,126.6312666
2023,3,인천광역시,동구,31358,209.41,25474,37.4751578,126.6312666
